"This is a list of medallists at the Summer Olympic Games (1896-2004) with details of the year of the olympics, city, sport, discipline, athlete name, gender, event and medal",,,,,,,,,,
,,,,,,,,,,
"DISCLAIMER: No guarantees, express or implied, as to the accuracy or completeness of the information provided. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Year,City,Sport,Discipline,Athlete Name,NOC,Gender,Event,Event Gender,Medal,Position
1932,Los Angeles,Modern Pentathlon,Modern Pentath.,"MAYO, Richard Walden",USA,Men,Individual competition,M,Bronze,3
1932,Los Angeles,Modern Pentathlon,Modern Pentath.,"OXENSTIERNA, Johan Gabriel",SWE,Men,Individual competition,M,Gold,1
1932,Los Angeles,Modern Pentathlon,Modern Pentath.,"LINDMAN, Bo Sigfrid Gabriel",SWE,Men,Individual competition,M,Silver,2
1932,Los Angeles,Cycling,Cycling Track,"PELLIZZARI, Bruno",ITA,Men,Sprint indivual,M,Bronze,3
1932,Los Angeles,Cycling,Cycling Track,"VAN EGMOND, Jacobus Johannes",NED,Men,Sprint indivual,M,Gold,1
1932,Los Angeles,Cycling,Cycling Track,"CHAILLOT, Louis",FRA,Men,Sprint indivual,M,Silver,2
1932,Los Angeles,Cycling,Cycling Track,"HARWELL, William Gladstone",GBR,Men,Team Pursuit (4000m),M,Bronze,3
1932,Los Angeles,Cycling,Cycling Track,"HOLLAND, Charles Alfred",GBR,Men,Team Pursuit (4000m),M,Bronze,3
1932,Los Angeles,Cycling,Cycling Track,"JOHNSON, Ernest Alfred",GBR,Men,Team Pursuit (4000m),M,Bronze,3
1932,Los Angeles,Cycling,Cycling Track,"SOUTHALL, Frank William",GBR,Men,Team Pursuit (4000m),M,Bronze,3
1932,Los Angeles,Cycling,Cycling Track,"BORSARI, Nino",ITA,Men,Team Pursuit (4000m),M,Gold,1
1932,Los Angeles,Cycling,Cycling Track,"CIMATTI, Marco",ITA,Men,Team Pursuit (4000m),M,Gold,1
1932,Los Angeles,Cycling,Cycling Track,"GHILARDI, Alberto",ITA,Men,Team Pursuit (4000m),M,Gold,1
1932,Los Angeles,Cycling,Cycling Track,"PEDRETTI, Paolo",ITA,Men,Team Pursuit (4000m),M,Gold,1
1932,Los Angeles,Cycling,Cycling Track,"CHOCQUE, Paul",FRA,Men,Team Pursuit (4000m),M,Silver,2
1932,Los Angeles,Cycling,Cycling Track,"FOURNIER, Amede",FRA,Men,Team Pursuit (4000m),M,Silver,2
1932,Los Angeles,Cycling,Cycling Track,"LEGREVES, Rene",FRA,Men,Team Pursuit (4000m),M,Silver,2
1932,Los Angeles,Cycling,Cycling Track,"MOUILLEFARINE, Henri",FRA,Men,Team Pursuit (4000m),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"BUDZINSKI, Henryk",POL,Men,coxless pair (2-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"KRENZ-MIKOLAJCZAK, Janusz",POL,Men,coxless pair (2-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"CLIVE, Lewis",GBR,Men,coxless pair (2-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"EDWARDS, Hugh",GBR,Men,coxless pair (2-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"STILES, Cyril Alec",NZL,Men,coxless pair (2-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"THOMPSON, Fred Houghton",NZL,Men,coxless pair (2-),M,Silver,2
1932,Los Angeles,Athletics,Athletics,"EBERLE, Wolrad",GER,Men,decathlon,M,Bronze,3
1932,Los Angeles,Athletics,Athletics,"BAUSCH, James Aloysius Bernard",USA,Men,decathlon,M,Gold,1
1932,Los Angeles,Athletics,Athletics,"JÄRVINEN, Akiles Eero Johannes",FIN,Men,decathlon,M,Silver,2
1932,Los Angeles,Athletics,Athletics,"WINTER, Paul",FRA,Men,discus throw,M,Bronze,3
1932,Los Angeles,Athletics,Athletics,"ANDERSON, John Franklin",USA,Men,discus throw,M,Gold,1
1932,Los Angeles,Athletics,Athletics,"LABORDE, Henri Jean",USA,Men,discus throw,M,Silver,2
1932,Los Angeles,Athletics,Athletics,"WAJSOURNA, Jadwiga",POL,Women,discus throw,W,Bronze,3
1932,Los Angeles,Athletics,Athletics,"COPELAND, Lillian",USA,Women,discus throw,W,Gold,1
1932,Los Angeles,Athletics,Athletics,"OSBURN, Ruth",USA,Women,discus throw,W,Silver,2
1932,Los Angeles,Rowing,Rowing,"DE MILLE, Noel",CAN,Men,double sculls (2x),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"PRATT, Charles E.",CAN,Men,double sculls (2x),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"GILMORE, Williams  E.Garrett",USA,Men,double sculls (2x),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"MYERS, Kenneth",USA,Men,double sculls (2x),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"BOETZELEN, Gerhard",GER,Men,double sculls (2x),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"BUHTZ, Herbert",GER,Men,double sculls (2x),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"BOAL, Donald G.",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"EASTWOOD, Earl",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"FRY, Harry Britain",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"HARRIS, Joseph John",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"LIDDELL, Cedric Haswell",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"MAC DONALD, George Leslie",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"STANYAR, Stanley",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"TAYLOR, Albert",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"THOBURN, William",CAN,Men,eight with coxswain (8+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"BLAIR, James Howard",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"CHANDLER, Charles",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"DUNLAP, David Coombs",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"GRAHAM, Norris James",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"GREGG, Duncan Smith",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"HALL, Winslow William",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"JASTRAM, Burton Albert",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"SALISBURY, Edwin Lyle",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"TOWER, Harold",USA,Men,eight with coxswain (8+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"BALLERI, Mario",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"BARBIERI, Renato",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"BARSOTTI, Dino",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"BRACCI, Renato",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"CIONI, Vittorio",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"DEL BIMBO, Guglielmo",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"GARZELLI, Enrico",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"MILANI, Cesare",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"VESTRINI, Roberto",ITA,Men,eight with coxswain (8+),M,Silver,2
1932,Los Angeles,Gymnastics,Artistic G.,"LERTORA, Mario",ITA,Men,floor exercises,M,Bronze,3
1932,Los Angeles,Gymnastics,Artistic G.,"PELLE, István",HUN,Men,floor exercises,M,Gold,1
1932,Los Angeles,Gymnastics,Artistic G.,"MIEZ, Georges",SUI,Men,floor exercises,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"GAUDINI, Giulio",ITA,Men,foil individual,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"MARZI, Gustavo",ITA,Men,foil individual,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"LEVIS, Joseph L.",USA,Men,foil individual,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"BOGEN, Erna",HUN,Women,foil individual,W,Bronze,3
1932,Los Angeles,Fencing,Fencing,"PREIS-MÜLLER, Ellen S.",AUT,Women,foil individual,W,Gold,1
1932,Los Angeles,Fencing,Fencing,"GUINNESS, Heather Seymour",GBR,Women,foil individual,W,Silver,2
1932,Los Angeles,Fencing,Fencing,"ALESSANDRONI, Hugh Vincent",USA,Men,foil team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"CALNAN, George Charles",USA,Men,foil team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"EVERY, Dernell",USA,Men,foil team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"LEVIS, Joseph L.",USA,Men,foil team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"RIGHEIMER, Frank Stahl Jr.",USA,Men,foil team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"STEERE, Richard Clarke",USA,Men,foil team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"BONDOUX, René",FRA,Men,foil team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"BOUGNOL, René",FRA,Men,foil team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"CATTIAU, Philippe",FRA,Men,foil team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"GARDERE, Edouard",FRA,Men,foil team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"LEMOINE, René",FRA,Men,foil team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"PIOT, Jean",FRA,Men,foil team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"GAUDINI, Giulio",ITA,Men,foil team,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"GUARAGNA, Gioachino",ITA,Men,foil team,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"MARZI, Gustavo",ITA,Men,foil team,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"PESSINA, Giorgio",ITA,Men,foil team,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"PIGNOTTI, Ugo",ITA,Men,foil team,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"TERLIZZI, Rodolfo",ITA,Men,foil team,M,Silver,2
1932,Los Angeles,Rowing,Rowing,"COSSU, Francesco",ITA,Men,four without coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"D, Giliante",ITA,Men,four without coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"GHIARDELLO, Antonio",ITA,Men,four without coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"PROVENZANI GARZONI, Antonio",ITA,Men,four without coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"BADCOCK, John Charles",GBR,Men,four without coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"BERESFORD, Jack",GBR,Men,four without coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"EDWARDS, Hugh",GBR,Men,four without coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"GEORGE, Rowland David",GBR,Men,four without coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"ALETTER, Karl",GER,Men,four without coxswain (4-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"FLINSCH, Walter",GER,Men,four without coxswain (4-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"GABER, Ernst",GER,Men,four without coxswain (4-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"MAIER, Hans",GER,Men,four without coxswain (4-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"BRAUN, Jerzy",POL,Men,four-oared shell with coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"KOBYLINSKI, Edward",POL,Men,four-oared shell with coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"SKOLIMOWSKI, Jerzy",POL,Men,four-oared shell with coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"SLAZAK, Janusz",POL,Men,four-oared shell with coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"URBAN, Stanislaw",POL,Men,four-oared shell with coxswain (4-),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"ELLER, Hans",GER,Men,four-oared shell with coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"HOECK, Horst",GER,Men,four-oared shell with coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"MEYER, Walter",GER,Men,four-oared shell with coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"NEUMANN, Karl-Heinz",GER,Men,four-oared shell with coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"SPREMBERG, Joachim",GER,Men,four-oared shell with coxswain (4-),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"DIVORA, Riccardo",ITA,Men,four-oared shell with coxswain (4-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"PAROVEL, Bruno",ITA,Men,four-oared shell with coxswain (4-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"PLAZZER, Giovanni",ITA,Men,four-oared shell with coxswain (4-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"SCHER, Giorgio",ITA,Men,four-oared shell with coxswain (4-),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"VATTOVAZ, Bruno",ITA,Men,four-oared shell with coxswain (4-),M,Silver,2
1932,Los Angeles,Athletics,Athletics,"ZAREMBA, Peter Timothy",USA,Men,hammer throw,M,Bronze,3
1932,Los Angeles,Athletics,Athletics,"O'CALLAGHAN, Patrick",IRL,Men,hammer throw,M,Gold,1
1932,Los Angeles,Athletics,Athletics,"PÖRHÖLÄ, Frans Wilhelmi",FIN,Men,hammer throw,M,Silver,2
1932,Los Angeles,Athletics,Athletics,"TORIBIO, Simeon Galvez",PHI,Men,high jump,M,Bronze,3
1932,Los Angeles,Athletics,Athletics,"MCNAUGHTON, Duncan",CAN,Men,high jump,M,Gold,1
1932,Los Angeles,Athletics,Athletics,"VAN OSDEL, Robert",USA,Men,high jump,M,Silver,2
1932,Los Angeles,Athletics,Athletics,"DAWES-SPINKS, Eva",CAN,Women,high jump,W,Bronze,3
1932,Los Angeles,Athletics,Athletics,"SHILEY, Jean",USA,Women,high jump,W,Gold,1
1932,Los Angeles,Athletics,Athletics,"DIDRIKSON, Mildred",USA,Women,high jump,W,Silver,2
1932,Los Angeles,Hockey,Hockey,"BODDINGTON, William Westcott",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"BREWSTER, Harold S.",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"DEACON, Amos R.Little",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"DISSTON, Horace Cumberland",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"EWING, Samuel Evans Jr.",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"GENTLE, James Cuthbert",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"GREER, Henry Kirk",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"KNAPP, Lawrence A.",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"MCMULLIN, David III.",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"O'BRIEN, Leonard Francis",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"SHEAFFER, Charles Miller",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"WOLTERS, Frederick Stanley",USA,Men,hockey,M,Bronze,3
1932,Los Angeles,Hockey,Hockey,"BAIS, Dhyan Chand",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"BAIS, Roop Singh",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"BOKHARI, Lal Shah",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"CARR, Richard John",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"HAMMOND, Leslie Charles",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"HIND, Arthur Charles",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"JAFFAR, Sayed Mohomed",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"MINHAS, Masud Ali Khan",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"PINNIGER, Broome Eric",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"SINGH KULLAR, Gurmit",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"TAPSELL, Carlyle Carrol",IND,Men,hockey,M,Gold,1
1932,Los Angeles,Hockey,Hockey,"HAMADA, Shunkichi",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"INOHARA, Junzo",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"KOBAYASHI, Sadayoshi",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"KON, Haruhiko",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"KONISHI, Kenichi",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"NAGATA, Hiroshi",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"NAKAMURA, Eiichi",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"SAKAI, Yoshio",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"SHIBATA, Katsumi",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"SODA, Akio",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Hockey,Hockey,"USAMI, Toshio",JPN,Men,hockey,M,Silver,2
1932,Los Angeles,Gymnastics,Artistic G.,"TERÄSVIRTA, Einari Allan",FIN,Men,horizontal bar,M,Bronze,3
1932,Los Angeles,Gymnastics,Artistic G.,"BIXLER, Dallas Denver",USA,Men,horizontal bar,M,Gold,1
1932,Los Angeles,Gymnastics,Artistic G.,"SAVOLAINEN, Heikki",FIN,Men,horizontal bar,M,Silver,2
1932,Los Angeles,Gymnastics,Artistic G.,"KUHLEMEIER, William Harmon",USA,Men,indian clubs,M,Bronze,3
1932,Los Angeles,Gymnastics,Artistic G.,"ROTH, George Helm",USA,Men,indian clubs,M,Gold,1
1932,Los Angeles,Gymnastics,Artistic G.,"ERENBERG, Philip Richard",USA,Men,indian clubs,M,Silver,2
1932,Los Angeles,Equestrian,Dressage,"TUTTLE, Hiram E.",USA,Men,individual,X,Bronze,3
1932,Los Angeles,Equestrian,Dressage,"LESAGE, Xavier François",FRA,Men,individual,X,Gold,1
1932,Los Angeles,Equestrian,Dressage,"MARION, Charles Louis Pierre",FRA,Men,individual,X,Silver,2
1932,Los Angeles,Equestrian,Eventing,"VON ROSEN JR., Clarence",SWE,Men,individual,X,Bronze,3
1932,Los Angeles,Equestrian,Eventing,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Men,individual,X,Gold,1
1932,Los Angeles,Equestrian,Eventing,"THOMSON, Earl Foster",USA,Men,individual,X,Silver,2
1932,Los Angeles,Equestrian,Jumping,"VON ROSEN JR., Clarence",SWE,Men,individual,X,Bronze,3
1932,Los Angeles,Equestrian,Jumping,"NISHI, Takeichi",JPN,Men,individual,X,Gold,1
1932,Los Angeles,Equestrian,Jumping,"CHAMBERLIN, Harry Dwight",USA,Men,individual,X,Silver,2
1932,Los Angeles,Gymnastics,Artistic G.,"SAVOLAINEN, Heikki",FIN,Men,individual all-round,M,Bronze,3
1932,Los Angeles,Gymnastics,Artistic G.,"NERI, Romeo",ITA,Men,individual all-round,M,Gold,1
1932,Los Angeles,Gymnastics,Artistic G.,"PELLE, István",HUN,Men,individual all-round,M,Silver,2
1932,Los Angeles,Cycling,Cycling Road,"BRITZ, Bernhard",SWE,Men,individual time trial,M,Bronze,3
1932,Los Angeles,Cycling,Cycling Road,"PAVESI, Attilio",ITA,Men,individual time trial,M,Gold,1
1932,Los Angeles,Cycling,Cycling Road,"SEGATO, Guglielmo",ITA,Men,individual time trial,M,Silver,2
1932,Los Angeles,Athletics,Athletics,"PENTTILA, Eino",FIN,Men,javelin throw,M,Bronze,3
1932,Los Angeles,Athletics,Athletics,"JARVINEN, Matti Henrik",FIN,Men,javelin throw,M,Gold,1
1932,Los Angeles,Athletics,Athletics,"SIPPALA, Matti Kalervo",FIN,Men,javelin throw,M,Silver,2
1932,Los Angeles,Athletics,Athletics,"FLEISCHER, Mathilde (Tilly)",GER,Women,javelin throw,W,Bronze,3
1932,Los Angeles,Athletics,Athletics,"DIDRIKSON, Mildred",USA,Women,javelin throw,W,Gold,1
1932,Los Angeles,Athletics,Athletics,"BRAUMÜLLER, Ellen",GER,Women,javelin throw,W,Silver,2
1932,Los Angeles,Athletics,Athletics,"NAMBU, Chuhei",JPN,Men,long jump,M,Bronze,3
1932,Los Angeles,Athletics,Athletics,"GORDON, Edward Lansing",USA,Men,long jump,M,Gold,1
1932,Los Angeles,Athletics,Athletics,"REDD, Charles Lambert",USA,Men,long jump,M,Silver,2
1932,Los Angeles,Athletics,Athletics,"TOIVONEN, Armas Adam",FIN,Men,marathon,M,Bronze,3
1932,Los Angeles,Athletics,Athletics,"ZABALA, Juan Carlos",ARG,Men,marathon,M,Gold,1
1932,Los Angeles,Athletics,Athletics,"FERRIS, Samuel",GBR,Men,marathon,M,Silver,2
1932,Los Angeles,Sailing,Sailing,"AMAT CANSINO, Santiago",ESP,Men,olympic class monotype,X,Bronze,3
1932,Los Angeles,Sailing,Sailing,"LEBRUN, Jacques Baptiste",FRA,Men,olympic class monotype,X,Gold,1
1932,Los Angeles,Sailing,Sailing,"MAAS, Adriaan Lambertus Joseph",NED,Men,olympic class monotype,X,Silver,2
1932,Los Angeles,Rowing,Rowing,"BRUNET, Pierre",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"BRUSA, Anselme",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"GIRIAT, Andre",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1932,Los Angeles,Rowing,Rowing,"JENNINGS, Edward Francis",USA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"KIEFFER, Charles M.",USA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"SCHAUERS, Joseph Anthony",USA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1932,Los Angeles,Rowing,Rowing,"BRAUN, Jerzy",POL,Men,pair-oared shell with coxswain (2+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"SKOLIMOWSKI, Jerzy",POL,Men,pair-oared shell with coxswain (2+),M,Silver,2
1932,Los Angeles,Rowing,Rowing,"SLAZAK, Janusz",POL,Men,pair-oared shell with coxswain (2+),M,Silver,2
1932,Los Angeles,Gymnastics,Artistic G.,"SAVOLAINEN, Heikki",FIN,Men,parallel bars,M,Bronze,3
1932,Los Angeles,Gymnastics,Artistic G.,"NERI, Romeo",ITA,Men,parallel bars,M,Gold,1
1932,Los Angeles,Gymnastics,Artistic G.,"PELLE, István",HUN,Men,parallel bars,M,Silver,2
1932,Los Angeles,Athletics,Athletics,"JEFFERSON, George G.",USA,Men,pole vault,M,Bronze,3
1932,Los Angeles,Athletics,Athletics,"MILLER, William Waring",USA,Men,pole vault,M,Gold,1
1932,Los Angeles,Athletics,Athletics,"NISHIDA, Shuhei",JPN,Men,pole vault,M,Silver,2
1932,Los Angeles,Gymnastics,Artistic G.,"HAUBOLD, Frank Otto",USA,Men,pommel horse,M,Bronze,3
1932,Los Angeles,Gymnastics,Artistic G.,"PELLE, István",HUN,Men,pommel horse,M,Gold,1
1932,Los Angeles,Gymnastics,Artistic G.,"BONOLI, Omero",ITA,Men,pommel horse,M,Silver,2
1932,Los Angeles,Gymnastics,Artistic G.,"LATTUADA, Giovanni",ITA,Men,rings,M,Bronze,3
1932,Los Angeles,Gymnastics,Artistic G.,"GULACK, George Julius",USA,Men,rings,M,Gold,1
1932,Los Angeles,Gymnastics,Artistic G.,"DENTON, William Thomas",USA,Men,rings,M,Silver,2
1932,Los Angeles,Gymnastics,Artistic G.,"CONNELLY, Thomas Francis Jr.",USA,Men,rope climbing,M,Bronze,3
1932,Los Angeles,Gymnastics,Artistic G.,"BASS, Raymond Henry",USA,Men,rope climbing,M,Gold,1
1932,Los Angeles,Gymnastics,Artistic G.,"GALBRAITH, William Jackson",USA,Men,rope climbing,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"KABOS, Endre",HUN,Men,sabre individual,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"PILLER JEKELFALUSSY, György",HUN,Men,sabre individual,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"GAUDINI, Giulio",ITA,Men,sabre individual,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"DOBROWOLSKI, Wladyslaw",POL,Men,sabre team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"FRIEDRICH, Tadeusz",POL,Men,sabre team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"LUBICZ-NYCZ, Leszek",POL,Men,sabre team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"PAPÉE, Adam",POL,Men,sabre team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"SEGDA, Wladyslaw",POL,Men,sabre team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"SUSKI, Marian",POL,Men,sabre team,M,Bronze,3
1932,Los Angeles,Fencing,Fencing,"GEREVICH, Aladar",HUN,Men,sabre team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"GLYKAIS, Gyula",HUN,Men,sabre team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"KABOS, Endre",HUN,Men,sabre team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"NAGY, Erno",HUN,Men,sabre team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"PETSCHAUER, Attila",HUN,Men,sabre team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"PILLER JEKELFALUSSY, György",HUN,Men,sabre team,M,Gold,1
1932,Los Angeles,Fencing,Fencing,"ANSELMI, Renato",ITA,Men,sabre team,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"DE VECCHI, Arturo",ITA,Men,sabre team,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"GAUDINI, Giulio",ITA,Men,sabre team,M,Silver,2
1932,Los Angeles,Fencing,Fencing,"MARZI, Gustavo",ITA,Men,sabre team,M,Silver,2
